epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,229.463,1.04752,1.68727,0.19956,0.66146,1.12971,0.9687,0.98734,0.99011,0.68486,0.9687,0.98734,0.99049,0.6412,1.12883,1.27792,0.04879,0.52215,1.02946,0.0015776,0.0015776,0.0015776
66,232.816,0.97789,1.5413,0.20642,0.62172,1.11403,0.97498,0.98666,0.99183,0.70354,0.97498,0.98666,0.99183,0.69178,1.05246,1.14191,0.04026,0.50879,1.01846,0.001571,0.001571,0.001571
67,236.326,1.05319,1.61781,0.21362,0.64358,1.14753,0.99755,0.98734,0.99094,0.71946,0.99755,0.98734,0.99245,0.69308,0.97696,1.09643,0.05033,0.47377,1.00374,0.0015644,0.0015644,0.0015644
68,239.809,1.07878,1.58332,0.21274,0.65718,1.15304,0.96052,0.94937,0.98994,0.74416,0.97079,0.96203,0.99101,0.6986,0.92566,1.12631,0.0505,0.5107,0.98695,0.0015578,0.0015578,0.0015578
69,243.107,1.05006,1.64985,0.22163,0.64775,1.14936,0.9749,0.98347,0.9933,0.7224,0.9749,0.98347,0.9933,0.63995,0.9123,1.23381,0.07398,0.52291,0.99306,0.0015512,0.0015512,0.0015512
70,246.413,0.97032,1.57778,0.20181,0.59939,1.10132,0.98365,0.98734,0.99324,0.75483,0.98365,0.98734,0.99324,0.66396,0.84627,1.15006,0.0543,0.46932,0.95519,0.0015446,0.0015446,0.0015446
71,249.964,0.99673,1.68499,0.2155,0.65307,1.12342,0.9871,0.96879,0.98944,0.75925,0.9871,0.96879,0.98944,0.68515,0.89507,1.11251,0.05358,0.47953,0.9654,0.001538,0.001538,0.001538
72,253.588,0.99465,1.5206,0.21507,0.63232,1.11725,0.97059,0.97468,0.98688,0.70276,0.97059,0.97468,0.98688,0.70502,1.08849,1.07457,0.05978,0.54028,1.01532,0.0015314,0.0015314,0.0015314
73,256.963,1.01851,1.6906,0.2132,0.64975,1.13052,0.98517,0.98734,0.99429,0.67474,0.98517,0.98734,0.99429,0.67691,1.17104,1.104,0.04993,0.52857,1.05029,0.0015248,0.0015248,0.0015248
74,260.302,1.00085,1.5978,0.2025,0.63701,1.11758,0.99022,0.96203,0.99147,0.7188,0.97852,0.94937,0.98204,0.6382,1.01227,1.22628,0.07322,0.55067,0.99945,0.0015182,0.0015182,0.0015182
75,263.683,0.99023,1.57568,0.20706,0.63573,1.1239,0.98182,0.98734,0.99202,0.75348,0.96923,0.97468,0.9891,0.66265,0.85683,1.14297,0.04852,0.47853,0.95607,0.0015116,0.0015116,0.0015116
76,267.102,1.00491,1.53143,0.20659,0.64262,1.12978,0.99773,0.97468,0.98756,0.75278,0.99773,0.97468,0.98756,0.72211,0.86967,1.04407,0.04509,0.42917,0.96776,0.001505,0.001505,0.001505
77,270.532,0.96058,1.53635,0.19991,0.60493,1.10371,1,0.96157,0.98519,0.73129,1,0.96157,0.98519,0.70485,1.04046,1.06909,0.04602,0.49624,0.99931,0.0014984,0.0014984,0.0014984
78,274.665,0.98561,1.48372,0.20824,0.60816,1.10879,0.98724,0.98734,0.9868,0.75206,0.98724,0.98734,0.98478,0.67605,0.89448,1.07542,0.06342,0.4771,0.9666,0.0014918,0.0014918,0.0014918
79,278.315,0.97665,1.46806,0.2176,0.62404,1.1208,0.97099,0.98734,0.99041,0.72788,0.97099,0.98734,0.99041,0.68607,1.01486,1.04895,0.05108,0.50781,1.00208,0.0014852,0.0014852,0.0014852
80,281.706,0.99448,1.53563,0.20937,0.64314,1.12448,0.98048,0.96203,0.987,0.70915,0.98048,0.96203,0.97516,0.6759,1.05314,1.08119,0.04786,0.49385,1.00925,0.0014786,0.0014786,0.0014786
81,285.115,0.99991,1.55101,0.20215,0.63031,1.11805,0.98706,0.96554,0.98424,0.7279,0.97413,0.95327,0.97075,0.67395,0.98467,1.14144,0.05118,0.5413,0.98502,0.001472,0.001472,0.001472
82,288.579,0.96807,1.47245,0.20097,0.62213,1.1115,0.9938,0.98734,0.98686,0.78599,0.97974,0.97468,0.97726,0.69661,0.83208,1.03795,0.05007,0.49395,0.93044,0.0014654,0.0014654,0.0014654
83,292.098,0.97528,1.4852,0.20775,0.62741,1.12188,0.94409,0.93671,0.97797,0.74018,0.94409,0.93671,0.97797,0.68273,0.97477,1.08084,0.04375,0.52903,0.97309,0.0014588,0.0014588,0.0014588
84,295.624,0.98458,1.41569,0.20352,0.63044,1.11353,0.99844,0.96203,0.99002,0.73869,0.98513,0.94937,0.98008,0.69825,0.94053,1.00079,0.05124,0.51308,0.96708,0.0014522,0.0014522,0.0014522
85,299.243,0.9555,1.4182,0.19219,0.60771,1.09916,0.96948,0.98734,0.99322,0.74546,0.96948,0.98734,0.99322,0.70212,0.96286,1.04788,0.04278,0.5013,0.97934,0.0014456,0.0014456,0.0014456
86,302.877,0.95936,1.41419,0.20188,0.60025,1.09665,0.94981,0.93671,0.97077,0.76013,0.94981,0.93671,0.96868,0.68427,0.81402,1.12538,0.03987,0.7476,0.94679,0.001439,0.001439,0.001439
87,306.219,0.95145,1.38683,0.19928,0.60622,1.09532,0.92519,0.93935,0.97396,0.71843,0.90037,0.91139,0.94477,0.65377,0.98324,1.19862,0.04279,0.71339,0.99213,0.0014324,0.0014324,0.0014324
88,309.76,0.92362,1.48456,0.18785,0.59893,1.06983,0.99631,0.96203,0.97579,0.74103,1,0.96918,0.98471,0.71819,0.8822,0.97253,0.03889,0.47219,0.96443,0.0014258,0.0014258,0.0014258
89,313.266,0.9373,1.37923,0.19799,0.60439,1.09898,0.97013,0.98734,0.9905,0.7129,0.97013,0.98734,0.9905,0.69546,1.02935,1.02532,0.04371,0.50521,0.97929,0.0014192,0.0014192,0.0014192
90,316.622,0.96384,1.45173,0.20234,0.59517,1.09569,0.99535,0.98734,0.98905,0.72708,0.98243,0.97468,0.97942,0.68407,0.98759,1.01338,0.05439,0.47178,0.98053,0.0014126,0.0014126,0.0014126
91,319.981,0.93975,1.35578,0.1899,0.59719,1.08328,0.97478,0.98734,0.98528,0.7489,0.962,0.97468,0.97577,0.71566,0.93886,1.09116,0.06138,0.46677,0.97585,0.001406,0.001406,0.001406
92,325.387,0.92259,1.2633,0.18513,0.59076,1.0891,0.96155,0.98734,0.98731,0.70598,0.97363,0.93489,0.9708,0.70426,1.09681,1.05769,0.05117,0.53844,1.02421,0.0013994,0.0013994,0.0013994
93,331.663,0.93802,1.36139,0.1842,0.60422,1.09275,0.98734,0.98701,0.99102,0.75783,0.97468,0.97451,0.983,0.7195,0.96675,1.10782,0.03867,0.4745,0.97679,0.0013928,0.0013928,0.0013928
94,338.697,0.91302,1.35129,0.19757,0.59385,1.08501,0.99817,0.98734,0.98706,0.75644,0.99817,0.98734,0.98642,0.71846,0.90023,1.10557,0.04431,0.46732,0.97029,0.0013862,0.0013862,0.0013862
95,345.321,0.98037,1.46119,0.19606,0.60681,1.10559,0.98687,0.96203,0.9812,0.73063,0.98135,0.94937,0.97019,0.68182,0.93839,1.15067,0.04374,0.58716,0.95878,0.0013796,0.0013796,0.0013796
96,352.927,0.95958,1.38432,0.18534,0.59487,1.10092,0.97754,0.94937,0.9808,0.70045,0.97883,0.94937,0.96871,0.69108,1.08663,1.12447,0.03766,0.62432,1.01502,0.001373,0.001373,0.001373
97,360.075,0.96047,1.40305,0.1905,0.63857,1.10262,0.99789,0.96203,0.98561,0.76496,0.98995,0.94937,0.97557,0.70126,0.88771,1.04882,0.0337,0.44988,0.94791,0.0013664,0.0013664,0.0013664
98,366.648,0.92259,1.28431,0.18098,0.59523,1.08143,0.98712,0.97012,0.9837,0.73451,0.97424,0.95746,0.97369,0.69709,0.98763,1.00508,0.03884,0.49089,0.97225,0.0013598,0.0013598,0.0013598
99,373.48,0.91287,1.41355,0.20585,0.57696,1.08421,0.98688,0.95205,0.98599,0.75012,0.9729,0.90873,0.95083,0.67267,0.83418,1.13456,0.05533,0.46046,0.94311,0.0013532,0.0013532,0.0013532
100,380.889,0.89555,1.3558,0.18236,0.57615,1.0736,0.99714,0.96203,0.98787,0.75617,0.98677,0.94937,0.97794,0.7032,0.85778,1.04495,0.04635,0.44277,0.95657,0.0013466,0.0013466,0.0013466
101,387.778,0.90801,1.33836,0.18234,0.58075,1.09192,1,0.9844,0.99142,0.76925,0.98714,0.97174,0.98166,0.69921,0.82062,1.07261,0.04299,0.42474,0.93484,0.00134,0.00134,0.00134
102,394.45,0.96489,1.33409,0.19844,0.60074,1.11067,1,0.98689,0.98569,0.70522,0.98717,0.97433,0.96986,0.7013,1.02224,1.03537,0.03179,0.48528,0.99804,0.0013334,0.0013334,0.0013334
