epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,1205.58,1.52236,2.4221,0.17121,0.92986,1.56955,0.87116,0.87742,0.9535,0.38893,0.87965,0.86452,0.93764,0.58862,2.09158,1.45999,0.02277,1.0855,1.5857,0.001604,0.001604,0.001604
68,1223.21,1.53287,2.4555,0.15997,0.93044,1.56093,0.81423,0.90487,0.93934,0.4939,0.81423,0.90487,0.93934,0.57281,1.65087,1.44811,0.02513,1.08786,1.33879,0.001598,0.001598,0.001598
69,1239.33,1.50859,2.37399,0.16688,0.92289,1.56337,0.81763,0.87097,0.91122,0.4394,0.81117,0.85161,0.89027,0.52691,1.83584,1.5592,0.02594,0.93772,1.44146,0.001592,0.001592,0.001592
70,1256.97,1.49631,2.38954,0.17797,0.91022,1.55954,0.81428,0.90968,0.93459,0.50872,0.8065,0.90323,0.93335,0.57131,1.59169,1.52441,0.02423,0.91767,1.33978,0.001586,0.001586,0.001586
71,1277.73,1.49501,2.32297,0.16533,0.89584,1.56117,0.88077,0.87742,0.95601,0.58706,0.87429,0.87097,0.9448,0.58816,1.40407,1.46603,0.02112,0.82562,1.25486,0.00158,0.00158,0.00158
72,1293.95,1.51235,2.31706,0.15935,0.91742,1.56383,0.81868,0.93548,0.9219,0.44098,0.79904,0.94194,0.9149,0.56416,1.8211,1.46071,0.02621,1.11217,1.43574,0.001574,0.001574,0.001574
73,1312.99,1.50966,2.46142,0.16704,0.89511,1.54555,0.8405,0.90968,0.95813,0.5568,0.81974,0.89032,0.92505,0.57307,1.50206,1.50612,0.02612,0.75674,1.30692,0.001568,0.001568,0.001568
74,1329.21,1.48522,2.40078,0.1688,0.90711,1.56146,0.87474,0.90968,0.96167,0.54467,0.85341,0.89032,0.93426,0.58837,1.56966,1.48316,0.02566,0.8415,1.30242,0.001562,0.001562,0.001562
75,1350.27,1.5026,2.29763,0.16164,0.90598,1.60277,0.8031,0.94733,0.93431,0.47862,0.79605,0.92903,0.9082,0.53465,1.60722,1.4849,0.02547,1.00863,1.32259,0.001556,0.001556,0.001556
76,1365.55,1.51705,2.39035,0.1489,0.90061,1.56226,0.88288,0.90323,0.96045,0.54207,0.88288,0.90323,0.96045,0.59461,1.52271,1.43979,0.01978,0.85707,1.30152,0.00155,0.00155,0.00155
77,1381.59,1.50874,2.35027,0.15789,0.89884,1.55989,0.90673,0.90323,0.94701,0.55804,0.88453,0.89032,0.93532,0.59265,1.4429,1.42919,0.02299,0.89818,1.29531,0.001544,0.001544,0.001544
78,1398.68,1.48969,2.39026,0.16402,0.89137,1.56341,0.86601,0.89032,0.95553,0.47322,0.8458,0.88469,0.93734,0.5949,1.72804,1.45744,0.02161,0.88029,1.42862,0.001538,0.001538,0.001538
79,1419.91,1.47964,2.33927,0.16856,0.88905,1.53096,0.84987,0.91305,0.95548,0.48013,0.84987,0.91305,0.95548,0.57655,1.73344,1.50333,0.02981,0.77804,1.40535,0.001532,0.001532,0.001532
80,1436.55,1.4765,2.34357,0.16693,0.87063,1.53382,0.87528,0.90554,0.96303,0.46374,0.85666,0.88684,0.93192,0.56479,1.80627,1.51312,0.0266,0.85556,1.44676,0.001526,0.001526,0.001526
81,1454.82,1.46308,2.22959,0.16511,0.87723,1.54291,0.87082,0.90323,0.95838,0.55875,0.8474,0.90968,0.93746,0.58982,1.46859,1.45634,0.02756,0.73254,1.27194,0.00152,0.00152,0.00152
82,1472.06,1.48605,2.35985,0.16217,0.88378,1.5682,0.85003,0.91422,0.94022,0.5375,0.83803,0.90132,0.9129,0.57233,1.46672,1.45872,0.02301,0.83127,1.28724,0.001514,0.001514,0.001514
83,1492.37,1.46756,2.27398,0.1713,0.88133,1.54501,0.84347,0.93866,0.95328,0.52915,0.83813,0.93548,0.94471,0.59035,1.53866,1.39612,0.02477,0.86693,1.2987,0.001508,0.001508,0.001508
84,1508.67,1.49708,2.38526,0.17336,0.90101,1.57236,0.83151,0.91613,0.9147,0.55134,0.80922,0.90323,0.87796,0.5464,1.44357,1.44375,0.0327,0.8671,1.26338,0.001502,0.001502,0.001502
85,1523.79,1.46439,2.33393,0.15327,0.87922,1.50646,0.79898,0.89752,0.93737,0.48985,0.78781,0.88627,0.91748,0.58222,1.6096,1.4769,0.02299,1.03254,1.34727,0.001496,0.001496,0.001496
86,1538.92,1.47207,2.27514,0.15833,0.87655,1.52064,0.85549,0.95485,0.95408,0.57432,0.83818,0.93569,0.92451,0.59086,1.44147,1.45831,0.02855,0.69061,1.28497,0.00149,0.00149,0.00149
87,1558.82,1.4885,2.30058,0.17031,0.89158,1.56573,0.83168,0.94839,0.95078,0.46573,0.82602,0.94194,0.92463,0.58442,1.81009,1.4594,0.02172,1.04684,1.43173,0.001484,0.001484,0.001484
88,1575.71,1.45685,2.30143,0.15644,0.86863,1.52725,0.87843,0.93237,0.96496,0.57845,0.87235,0.92592,0.95773,0.61508,1.43426,1.35471,0.02607,0.76345,1.23952,0.001478,0.001478,0.001478
89,1589.83,1.46837,2.37632,0.16542,0.87824,1.53516,0.8669,0.94194,0.96488,0.49632,0.85503,0.92903,0.93718,0.54808,1.70543,1.56741,0.02458,0.79712,1.33906,0.001472,0.001472,0.001472
90,1604.74,1.46536,2.29391,0.16334,0.83659,1.53471,0.8668,0.94194,0.96679,0.59432,0.85492,0.92903,0.94661,0.60422,1.39925,1.42291,0.03139,0.72078,1.23823,0.001466,0.001466,0.001466
91,1625.26,1.47097,2.40385,0.1712,0.8918,1.52716,0.8747,0.92258,0.95656,0.49576,0.86247,0.90968,0.93955,0.5983,1.74212,1.37666,0.02505,0.84938,1.36705,0.00146,0.00146,0.00146
92,1641.54,1.47015,2.29205,0.15608,0.86536,1.52815,0.8349,0.91349,0.94328,0.53976,0.82585,0.91783,0.93331,0.59088,1.56126,1.38197,0.02624,0.80935,1.30277,0.001454,0.001454,0.001454
93,1659.19,1.45419,2.28474,0.14505,0.85887,1.51547,0.86198,0.94194,0.96111,0.56183,0.85017,0.92903,0.94325,0.60357,1.45766,1.43086,0.02563,0.81914,1.25498,0.001448,0.001448,0.001448
94,1674.02,1.47015,2.27736,0.1571,0.87535,1.52419,0.88558,0.92258,0.95766,0.55667,0.87181,0.90968,0.9287,0.57595,1.51175,1.43632,0.02114,0.73751,1.27242,0.001442,0.001442,0.001442
95,1695.7,1.43045,2.25035,0.16262,0.87786,1.49347,0.84856,0.93988,0.96601,0.53151,0.83691,0.92698,0.94644,0.60354,1.58945,1.42208,0.0209,0.91122,1.31153,0.001436,0.001436,0.001436
96,1713.42,1.46735,2.29056,0.15363,0.86461,1.52616,0.86798,0.93548,0.96158,0.58477,0.86134,0.92903,0.95069,0.59982,1.38085,1.41607,0.01977,0.72888,1.23382,0.00143,0.00143,0.00143
97,1728.25,1.4512,2.28279,0.16519,0.87311,1.51529,0.8769,0.94194,0.97241,0.59214,0.86489,0.92903,0.95452,0.61271,1.39955,1.41365,0.02603,0.76006,1.25555,0.001424,0.001424,0.001424
