epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,433.598,0.60582,1.14114,0.19392,0.42218,0.93251,0.9966,0.97468,0.98635,0.87072,0.9966,0.97468,0.99204,0.77879,0.50811,0.78807,0.06451,0.32847,0.85797,0.0014984,0.0014984,0.0014984
78,438.436,0.62261,1.13496,0.19824,0.42913,0.94592,0.99835,0.98734,0.99398,0.88507,0.99835,0.98734,0.99398,0.77788,0.50163,0.74844,0.06609,0.31304,0.85039,0.0014918,0.0014918,0.0014918
79,445.088,0.61667,1.14334,0.21514,0.42556,0.93986,0.99643,0.98734,0.9866,0.87343,0.99643,0.98734,0.9866,0.7566,0.50095,0.80791,0.07338,0.33734,0.84891,0.0014852,0.0014852,0.0014852
80,450.579,0.61317,1.13854,0.20122,0.42255,0.94217,0.97472,0.97603,0.98687,0.88774,0.96208,0.9636,0.97525,0.75253,0.49509,0.83991,0.0683,0.34466,0.85921,0.0014786,0.0014786,0.0014786
81,455.965,0.59553,1.12082,0.19891,0.41007,0.93471,0.99605,0.98734,0.98837,0.87821,0.99605,0.98734,0.98837,0.76636,0.50776,0.83754,0.06724,0.31931,0.8655,0.001472,0.001472,0.001472
82,461.175,0.58313,1.09849,0.20089,0.41026,0.93401,0.99759,0.97468,0.98874,0.86499,0.98327,0.96203,0.97535,0.76019,0.54804,0.81227,0.07028,0.34813,0.86701,0.0014654,0.0014654,0.0014654
83,467.154,0.60772,1.12395,0.19797,0.4117,0.94047,0.97499,0.98678,0.99373,0.87427,0.97499,0.98678,0.98703,0.77809,0.54841,0.76743,0.06932,0.35229,0.86469,0.0014588,0.0014588,0.0014588
84,472.654,0.60487,1.11706,0.19919,0.41789,0.93886,0.99521,0.98734,0.99378,0.87136,0.99521,0.98734,0.98635,0.75476,0.52461,0.85434,0.06544,0.35089,0.85309,0.0014522,0.0014522,0.0014522
85,478.123,0.59962,1.14826,0.18839,0.41679,0.93902,0.99572,0.96203,0.993,0.88487,0.96938,0.93671,0.96244,0.75657,0.48362,0.78548,0.0747,0.32623,0.85462,0.0014456,0.0014456,0.0014456
86,483.282,0.58936,1.05482,0.18542,0.40176,0.93471,1,0.98565,0.99275,0.88539,1,0.98565,0.98706,0.76685,0.47576,0.81622,0.07326,0.32653,0.84562,0.001439,0.001439,0.001439
87,489.327,0.60749,1.13309,0.19608,0.41731,0.93042,0.98726,0.98734,0.99388,0.87698,0.98726,0.98734,0.98701,0.76972,0.49006,0.78572,0.07118,0.34249,0.85775,0.0014324,0.0014324,0.0014324
88,494.441,0.6134,1.12819,0.18994,0.40763,0.92773,0.98714,0.97143,0.98588,0.87613,0.98714,0.97143,0.98588,0.78887,0.5136,0.78535,0.06858,0.36108,0.88032,0.0014258,0.0014258,0.0014258
89,499.634,0.58831,1.06455,0.19689,0.40846,0.93327,0.99515,0.98734,0.99419,0.88056,0.99515,0.98734,0.99419,0.76523,0.4653,0.75696,0.06524,0.32719,0.84285,0.0014192,0.0014192,0.0014192
90,504.371,0.567,1.05058,0.1865,0.39151,0.909,0.98462,0.98734,0.98701,0.86091,0.97195,0.97468,0.97571,0.77691,0.51186,0.80462,0.0644,0.30055,0.85435,0.0014126,0.0014126,0.0014126
91,510.326,0.57941,0.99545,0.17362,0.39409,0.92049,0.98586,0.98734,0.98924,0.88846,0.98586,0.98734,0.98924,0.79977,0.52943,0.76187,0.06524,0.31714,0.8578,0.001406,0.001406,0.001406
92,516.001,0.58946,1.00148,0.17805,0.3991,0.92994,1,0.98314,0.9944,0.87781,0.98712,0.97049,0.98649,0.79731,0.51107,0.73733,0.06772,0.32081,0.85203,0.0013994,0.0013994,0.0013994
93,521.097,0.57946,1.01346,0.18378,0.40975,0.92279,0.99743,0.98734,0.99349,0.886,0.99743,0.98734,0.99349,0.79736,0.4779,0.75587,0.0653,0.33048,0.8417,0.0013928,0.0013928,0.0013928
94,526.399,0.57697,1.03156,0.19027,0.39941,0.9417,0.98733,0.98649,0.98958,0.88737,0.98733,0.98649,0.98698,0.78639,0.4584,0.73812,0.0647,0.31459,0.83899,0.0013862,0.0013862,0.0013862
95,531.696,0.59587,1.08015,0.17975,0.41404,0.93311,0.99795,0.97468,0.98665,0.8596,0.99795,0.97468,0.98665,0.76031,0.50542,0.80449,0.05751,0.32139,0.84962,0.0013796,0.0013796,0.0013796
96,538.043,0.58752,1.02115,0.18305,0.39529,0.93737,0.98734,0.98704,0.98684,0.87803,0.98734,0.98704,0.98684,0.78956,0.51917,0.74718,0.06117,0.33682,0.85551,0.001373,0.001373,0.001373
97,543.687,0.58104,1.01316,0.17483,0.396,0.92875,1,0.98606,0.98752,0.86891,1,0.98606,0.98752,0.78425,0.53338,0.7559,0.06175,0.32086,0.8642,0.0013664,0.0013664,0.0013664
98,548.623,0.59569,1.0109,0.17511,0.40916,0.93756,0.99959,0.98734,0.99452,0.88694,0.99959,0.98734,0.98693,0.78691,0.47743,0.75271,0.06275,0.31591,0.84991,0.0013598,0.0013598,0.0013598
99,554.996,0.57627,1.07137,0.18975,0.39644,0.93253,0.99899,0.98734,0.9871,0.88827,0.98618,0.97468,0.9767,0.77971,0.47814,0.79625,0.06613,0.32154,0.84388,0.0013532,0.0013532,0.0013532
100,560.412,0.59394,1.03441,0.17441,0.4007,0.93532,0.99772,0.98734,0.98688,0.88663,0.98493,0.97468,0.97612,0.75922,0.47839,0.81256,0.07128,0.30634,0.8441,0.0013466,0.0013466,0.0013466
101,566.205,0.57775,1.09818,0.17241,0.39975,0.92696,0.98717,0.97408,0.98698,0.87455,0.97435,0.96151,0.9755,0.78732,0.48802,0.75226,0.06356,0.31392,0.85486,0.00134,0.00134,0.00134
102,571.316,0.58149,0.99829,0.19179,0.40201,0.93254,0.99928,0.98734,0.99475,0.88248,0.98637,0.97468,0.9846,0.79707,0.50507,0.7605,0.0625,0.31126,0.85069,0.0013334,0.0013334,0.0013334
103,577.199,0.5817,1.04809,0.18153,0.39597,0.9239,0.99889,0.98734,0.99314,0.88068,0.98595,0.97468,0.97212,0.76807,0.49503,0.76043,0.05803,0.30874,0.84802,0.0013268,0.0013268,0.0013268
104,583.166,0.57097,0.97331,0.18209,0.39333,0.93053,0.99874,0.97468,0.98725,0.87948,0.99874,0.97468,0.98725,0.79391,0.50333,0.75695,0.06084,0.3219,0.85215,0.0013202,0.0013202,0.0013202
105,588.448,0.57109,1.00645,0.17125,0.3907,0.9294,0.99779,0.98734,0.99429,0.89588,0.99779,0.98734,0.99429,0.78811,0.47084,0.71946,0.06638,0.31304,0.84547,0.0013136,0.0013136,0.0013136
106,592.945,0.57264,0.95439,0.17825,0.39456,0.92323,0.98203,0.98734,0.99009,0.86295,0.98203,0.98734,0.98601,0.78281,0.53784,0.76596,0.05755,0.35076,0.86208,0.001307,0.001307,0.001307
107,598.187,0.56862,1.00367,0.18099,0.38436,0.92446,0.99798,0.97468,0.98904,0.88361,0.99798,0.97468,0.98685,0.78526,0.48143,0.71875,0.06306,0.33092,0.84635,0.0013004,0.0013004,0.0013004
108,603.895,0.56542,0.92879,0.16957,0.38771,0.91661,0.98733,0.98643,0.98775,0.89997,0.98733,0.98643,0.98775,0.79243,0.48861,0.73938,0.06099,0.30859,0.84098,0.0012938,0.0012938,0.0012938
109,609.314,0.58654,1.00762,0.18612,0.3956,0.93118,0.99956,0.97468,0.99223,0.88542,0.98645,0.96203,0.98295,0.78374,0.50971,0.74449,0.06011,0.32286,0.85002,0.0012872,0.0012872,0.0012872
110,615,0.55892,0.9747,0.1776,0.38809,0.91773,0.9995,0.98734,0.98919,0.86374,0.9995,0.98734,0.98919,0.78665,0.54333,0.74971,0.06625,0.34472,0.86385,0.0012806,0.0012806,0.0012806
111,620.899,0.57645,0.90694,0.16656,0.39964,0.92619,0.98716,0.97319,0.98777,0.88092,0.98716,0.97319,0.98777,0.79933,0.47733,0.73696,0.06281,0.29901,0.84643,0.001274,0.001274,0.001274
112,626.879,0.58654,0.98914,0.18513,0.4047,0.93599,0.98357,1,0.99475,0.89691,0.98357,1,0.99475,0.79328,0.45504,0.71485,0.06428,0.32416,0.84056,0.0012674,0.0012674,0.0012674
113,631.597,0.56957,0.9927,0.18481,0.39372,0.92539,0.99966,0.98734,0.99332,0.902,0.98684,0.97468,0.98305,0.78899,0.46807,0.76582,0.05937,0.30043,0.84027,0.0012608,0.0012608,0.0012608
114,637.007,0.58308,0.99171,0.16772,0.39759,0.9241,0.98427,0.98734,0.99035,0.88321,0.98427,0.98734,0.99035,0.81425,0.4933,0.72427,0.05447,0.32215,0.85407,0.0012542,0.0012542,0.0012542
115,642.598,0.56133,0.96296,0.17549,0.38972,0.9283,0.99795,0.98734,0.99398,0.89055,0.99795,0.98734,0.99398,0.82335,0.47358,0.67858,0.05462,0.30856,0.85069,0.0012476,0.0012476,0.0012476
116,648.576,0.56052,0.91771,0.17512,0.38421,0.92471,0.99772,0.98734,0.98781,0.87313,0.99772,0.98734,0.98781,0.79975,0.47573,0.72931,0.05632,0.31554,0.84323,0.001241,0.001241,0.001241
117,654.09,0.56376,0.87511,0.17899,0.3847,0.92659,0.99771,0.97468,0.98724,0.89117,0.99771,0.97468,0.98724,0.8155,0.46425,0.7075,0.05903,0.30779,0.84035,0.0012344,0.0012344,0.0012344
