epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,866.492,0.72554,1.21262,0.16808,0.46724,1.11107,0.83359,0.97419,0.96577,0.76763,0.83359,0.97419,0.9644,0.70546,0.83192,1.13472,0.03064,0.48367,1.04482,0.0014324,0.0014324,0.0014324
88,876.35,0.74061,1.22183,0.15981,0.47503,1.10747,0.88463,0.90323,0.95418,0.75545,0.87832,0.89677,0.94196,0.67596,0.82566,1.14926,0.03058,0.5404,1.04595,0.0014258,0.0014258,0.0014258
89,886.918,0.72239,1.14942,0.15513,0.45855,1.08668,0.90086,0.93804,0.96821,0.77326,0.89467,0.93159,0.96598,0.70314,0.79846,1.08778,0.02638,0.49134,1.03164,0.0014192,0.0014192,0.0014192
90,895.437,0.72428,1.17215,0.15783,0.45048,1.08962,0.88805,0.95484,0.97392,0.774,0.88049,0.94839,0.96487,0.69426,0.79473,1.12388,0.02783,0.54226,1.03448,0.0014126,0.0014126,0.0014126
91,907.428,0.73395,1.25935,0.16538,0.46224,1.08708,0.89589,0.9438,0.9659,0.76024,0.90201,0.95025,0.96929,0.69097,0.81833,1.11349,0.02768,0.54934,1.04224,0.001406,0.001406,0.001406
92,915.832,0.72341,1.18337,0.15796,0.46052,1.09574,0.88943,0.93413,0.96945,0.77722,0.87797,0.92903,0.96306,0.69161,0.79068,1.0987,0.02874,0.57146,1.02796,0.0013994,0.0013994,0.0013994
93,924.692,0.70031,1.22324,0.15509,0.46564,1.07552,0.86746,0.97117,0.97317,0.77703,0.86746,0.97117,0.97317,0.71234,0.7785,1.06984,0.02735,0.50394,1.03447,0.0013928,0.0013928,0.0013928
94,933.88,0.71239,1.1588,0.16289,0.45288,1.10078,0.92384,0.93916,0.97373,0.76859,0.91753,0.93318,0.96825,0.69893,0.79651,1.10656,0.02462,0.50941,1.03829,0.0013862,0.0013862,0.0013862
95,945.255,0.71582,1.11882,0.1597,0.45077,1.08803,0.90777,0.95249,0.97315,0.77654,0.90777,0.95249,0.97315,0.72869,0.79868,1.06399,0.0273,0.48209,1.03576,0.0013796,0.0013796,0.0013796
96,955.425,0.72326,1.17999,0.15914,0.46173,1.08503,0.87388,0.93877,0.96873,0.76732,0.87388,0.93877,0.96873,0.70854,0.82378,1.09594,0.02405,0.59834,1.02956,0.001373,0.001373,0.001373
97,964.831,0.68208,1.12326,0.15592,0.43773,1.06968,0.8701,0.91613,0.95029,0.76837,0.86625,0.91613,0.94841,0.71274,0.77275,1.01047,0.03004,0.50698,1.00986,0.0013664,0.0013664,0.0013664
98,974.354,0.67648,1.14813,0.15246,0.43845,1.06265,0.91578,0.92258,0.97084,0.78486,0.91578,0.92258,0.97077,0.72897,0.77376,1.03253,0.02715,0.54741,1.00095,0.0013598,0.0013598,0.0013598
99,986.419,0.6905,1.14786,0.15178,0.44577,1.06362,0.87853,0.93326,0.96001,0.7947,0.87253,0.92742,0.94255,0.72578,0.73457,1.03165,0.02608,0.47851,0.99553,0.0013532,0.0013532,0.0013532
100,995.439,0.70098,1.14132,0.16134,0.45397,1.08298,0.91717,0.94839,0.97353,0.78454,0.91082,0.94194,0.96943,0.73742,0.7867,1.04609,0.02824,0.47024,1.01869,0.0013466,0.0013466,0.0013466
101,1004.7,0.69762,1.09736,0.14861,0.44961,1.05301,0.91733,0.90323,0.96719,0.77787,0.86582,0.96774,0.96973,0.72493,0.80588,1.10663,0.03572,0.49584,1.03785,0.00134,0.00134,0.00134
102,1013.82,0.68788,1.09173,0.15214,0.44861,1.06449,0.87352,0.96129,0.96809,0.75168,0.87502,0.96129,0.96979,0.69264,0.83565,1.1236,0.01877,0.63888,1.03397,0.0013334,0.0013334,0.0013334
103,1025.36,0.71217,1.11052,0.1545,0.44881,1.08476,0.87587,0.95484,0.96055,0.75961,0.86415,0.94839,0.95644,0.70219,0.78544,1.07872,0.02413,0.57401,1.02466,0.0013268,0.0013268,0.0013268
104,1033.99,0.69127,1.0998,0.15726,0.44557,1.06329,0.92094,0.92903,0.96491,0.78047,0.91454,0.92258,0.9614,0.71155,0.78551,1.0402,0.02378,0.51557,1.01313,0.0013202,0.0013202,0.0013202
105,1043.49,0.70982,1.1509,0.15766,0.45527,1.08338,0.89386,0.92364,0.96598,0.77387,0.9001,0.93009,0.96874,0.74118,0.79574,1.01562,0.0281,0.51925,1.04022,0.0013136,0.0013136,0.0013136
106,1052.9,0.70994,1.14284,0.15261,0.45273,1.08841,0.91389,0.94194,0.97356,0.77603,0.91389,0.94194,0.97356,0.72412,0.79029,1.04003,0.0235,0.52546,1.03151,0.001307,0.001307,0.001307
107,1064.57,0.72337,1.08901,0.15134,0.45142,1.09134,0.91794,0.93818,0.95904,0.76162,0.9117,0.93261,0.95397,0.69697,0.77861,1.04802,0.02538,0.51702,1.01584,0.0013004,0.0013004,0.0013004
108,1073.97,0.68115,1.02903,0.15077,0.43049,1.06542,0.8973,0.95822,0.97067,0.77493,0.8973,0.95822,0.97067,0.72614,0.79857,0.99214,0.02575,0.50579,1.03364,0.0012938,0.0012938,0.0012938
109,1083.47,0.69182,1.06303,0.14916,0.43611,1.05978,0.91709,0.92772,0.97257,0.7758,0.91709,0.92772,0.97257,0.72353,0.78281,1.04251,0.03025,0.5109,1.03793,0.0012872,0.0012872,0.0012872
110,1092.55,0.65783,1.09184,0.15781,0.43329,1.06577,0.89146,0.93548,0.96804,0.77385,0.89146,0.93548,0.96804,0.72618,0.75387,1.00648,0.02498,0.57515,1.00605,0.0012806,0.0012806,0.0012806
111,1104.67,0.67882,1.10997,0.15925,0.44638,1.07826,0.91086,0.94194,0.97227,0.77746,0.91086,0.94194,0.97227,0.72743,0.79282,1.00636,0.02456,0.47449,1.01502,0.001274,0.001274,0.001274
112,1114.17,0.69083,1.09566,0.14665,0.44548,1.06165,0.87625,0.95484,0.97067,0.78471,0.87625,0.95484,0.97067,0.73779,0.7514,0.99389,0.0206,0.52158,0.99674,0.0012674,0.0012674,0.0012674
113,1123.45,0.67686,1.07228,0.14943,0.4331,1.07021,0.87529,0.95093,0.96584,0.77552,0.87529,0.95093,0.96584,0.72522,0.75749,1.024,0.02817,0.5323,1.0253,0.0012608,0.0012608,0.0012608
114,1132.84,0.68202,1.08403,0.15042,0.43467,1.04818,0.85837,0.96774,0.96494,0.77262,0.86409,0.97419,0.96877,0.73995,0.79361,1.01571,0.02834,0.47238,1.02095,0.0012542,0.0012542,0.0012542
115,1143.26,0.66535,1.07153,0.14731,0.43158,1.05634,0.88095,0.90708,0.95518,0.76493,0.88326,0.91613,0.96384,0.70992,0.81649,1.07661,0.02207,0.57956,1.03902,0.0012476,0.0012476,0.0012476
